density,epsilon_ff,seed,time_myr,space,bin,bin_spread,bin_count
0.1,0.01,00,18.5,F070W-F200W,1,1.601947368421051,230
0.1,0.01,00,18.5,F070W-F200W,2,1.740440677966097,236
0.1,0.01,00,18.5,F070W-F200W,3,1.874041666666665,291
0.1,0.01,00,18.5,F070W-F200W,4,2.0592575757575755,264
0.1,0.01,00,18.5,F070W-F200W,5,2.1867254901960766,204
0.1,0.01,00,18.5,F070W-F200W,6,2.1802708333333314,195
0.1,0.01,00,19.0,H-R,1,0.6352912411477596,407
0.1,0.01,00,19.0,H-R,2,0.595457426016875,313
0.1,0.01,00,19.0,H-R,3,0.4886484547201495,235
0.1,0.01,00,19.0,H-R,4,0.433318961371125,216
0.1,0.01,00,19.0,H-R,5,0.4532762125536831,122
0.1,0.01,00,19.0,H-R,6,0.4457721769857227,73
0.1,0.01,00,19.0,F070W-F200W,1,1.5559833333333302,240
0.1,0.01,00,19.0,F070W-F200W,2,1.645410714285715,227
0.1,0.01,00,19.0,F070W-F200W,3,1.7639605263157918,306
0.1,0.01,00,19.0,F070W-F200W,4,1.9240158730158736,255
0.1,0.01,00,19.0,F070W-F200W,5,2.053038461538458,211
0.1,0.01,00,19.0,F070W-F200W,6,1.9086444444444428,180
0.1,0.01,00,19.5,H-R,1,0.595914471372859,412
0.1,0.01,00,19.5,H-R,2,0.5563015006329888,311
0.1,0.01,00,19.5,H-R,3,0.463270897145593,237
0.1,0.01,00,19.5,H-R,4,0.4305016316006487,222
0.1,0.01,00,19.5,H-R,5,0.41902286632378805,120
0.1,0.01,00,19.5,H-R,6,0.4217951208737053,77
0.1,0.01,00,19.5,F070W-F200W,1,1.4807833333333313,243
0.1,0.01,00,19.5,F070W-F200W,2,1.5873220338983014,238
0.1,0.01,00,19.5,F070W-F200W,3,1.672689189189187,298
0.1,0.01,00,19.5,F070W-F200W,4,1.8291428571428572,255
0.1,0.01,00,19.5,F070W-F200W,5,1.8331153846153914,211
0.1,0.01,00,19.5,F070W-F200W,6,1.8117608695652194,185
0.1,0.01,00,20.0,H-R,1,0.5477838986210064,392
0.1,0.01,00,20.0,H-R,2,0.5243422134213722,309
0.1,0.01,00,20.0,H-R,3,0.42901645799671106,229
0.1,0.01,00,20.0,H-R,4,0.41122373523473965,212
0.1,0.01,00,20.0,H-R,5,0.3881547051597738,117
0.1,0.01,00,20.0,H-R,6,0.3816891544476585,71
0.1,0.01,00,20.0,F070W-F200W,1,1.4557931034482738,234
0.1,0.01,00,20.0,F070W-F200W,2,1.4547586206896543,232
0.1,0.01,00,20.0,F070W-F200W,3,1.5895068493150681,293
0.1,0.01,00,20.0,F070W-F200W,4,1.715803278688524,247
0.1,0.01,00,20.0,F070W-F200W,5,1.562816326530612,197
0.1,0.01,00,20.0,F070W-F200W,6,1.7507173913043488,185
0.1,0.03,00,1.0,H-R,1,0.13452393478810298,41
0.1,0.03,00,1.0,H-R,2,0.09492283339267127,32
0.1,0.03,00,1.0,H-R,3,0.07927517795733208,28
0.1,0.03,00,1.0,H-R,4,0.0564814829107243,28
0.1,0.03,00,1.0,H-R,5,0.058368982723808416,17
0.1,0.03,00,1.0,H-R,6,0.050076055156699995,24
0.1,0.03,00,1.0,F070W-F200W,1,0.11783333333333168,24
0.1,0.03,00,1.0,F070W-F200W,2,0.10433333333333294,15
0.1,0.03,00,1.0,F070W-F200W,3,0.11050000000000004,18
0.1,0.03,00,1.0,F070W-F200W,4,0.2599999999999998,34
0.1,0.03,00,1.0,F070W-F200W,5,0.3949230769230745,52
0.1,0.03,00,1.0,F070W-F200W,6,0.3076666666666661,27
0.1,0.03,00,1.5,H-R,1,0.18995875092055392,62
0.1,0.03,00,1.5,H-R,2,0.17671398511221903,42
0.1,0.03,00,1.5,H-R,3,0.21867314151571404,35
0.1,0.03,00,1.5,H-R,4,0.17283847385040096,38
0.1,0.03,00,1.5,H-R,5,0.10962677214847955,27
0.1,0.03,00,1.5,H-R,6,0.13959122338893487,30
0.1,0.03,00,1.5,F070W-F200W,1,0.43628571428571483,31
0.1,0.03,00,1.5,F070W-F200W,2,0.27333333333333343,14
0.1,0.03,00,1.5,F070W-F200W,3,0.5706999999999987,40
0.1,0.03,00,1.5,F070W-F200W,4,0.7613333333333347,48
0.1,0.03,00,1.5,F070W-F200W,5,0.662785714285711,59
0.1,0.03,00,1.5,F070W-F200W,6,0.5381818181818172,44
0.1,0.03,00,2.0,H-R,1,0.27721692922239183,85
0.1,0.03,00,2.0,H-R,2,0.26718936582767305,59
0.1,0.03,00,2.0,H-R,3,0.3124711884283723,43
0.1,0.03,00,2.0,H-R,4,0.2660259846133508,52
0.1,0.03,00,2.0,H-R,5,0.19502263087491745,36
0.1,0.03,00,2.0,H-R,6,0.22870955811228616,44
0.1,0.03,00,2.0,F070W-F200W,1,0.7137000000000029,41
0.1,0.03,00,2.0,F070W-F200W,2,0.8125,24
0.1,0.03,00,2.0,F070W-F200W,3,0.944133333333335,62
0.1,0.03,00,2.0,F070W-F200W,4,1.0638666666666694,60
0.1,0.03,00,2.0,F070W-F200W,5,0.8902352941176499,69
0.1,0.03,00,2.0,F070W-F200W,6,0.8088125000000019,65
0.1,0.03,00,2.5,H-R,1,0.3522390523185165,112
0.1,0.03,00,2.5,H-R,2,0.3287232634571704,79
0.1,0.03,00,2.5,H-R,3,0.3453634922385066,52
0.1,0.03,00,2.5,H-R,4,0.3344171113174482,67
0.1,0.03,00,2.5,H-R,5,0.2663172766146084,54
0.1,0.03,00,2.5,H-R,6,0.2975714589935953,50
0.1,0.03,00,2.5,F070W-F200W,1,0.9350909090909099,47
0.1,0.03,00,2.5,F070W-F200W,2,1.1078999999999972,42
0.1,0.03,00,2.5,F070W-F200W,3,1.2257222222222222,74
0.1,0.03,00,2.5,F070W-F200W,4,1.3235714285714266,86
0.1,0.03,00,2.5,F070W-F200W,5,1.1486818181818155,88
0.1,0.03,00,2.5,F070W-F200W,6,1.0452499999999993,82
0.1,0.03,00,3.0,H-R,1,0.4273500427702994,132
0.1,0.03,00,3.0,H-R,2,0.40592071587129486,96
0.1,0.03,00,3.0,H-R,3,0.39629749364271705,70
0.1,0.03,00,3.0,H-R,4,0.37249169945631344,73
0.1,0.03,00,3.0,H-R,5,0.3235972056182813,65
0.1,0.03,00,3.0,H-R,6,0.34146658691093285,51
0.1,0.03,00,3.0,F070W-F200W,1,1.0381428571428568,57
0.1,0.03,00,3.0,F070W-F200W,2,1.2622666666666706,61
0.1,0.03,00,3.0,F070W-F200W,3,1.494684210526314,76
0.1,0.03,00,3.0,F070W-F200W,4,1.54996153846154,107
0.1,0.03,00,3.0,F070W-F200W,5,1.4225200000000022,101
0.1,0.03,00,3.0,F070W-F200W,6,1.221608695652174,94
0.1,0.03,00,3.5,H-R,1,0.4971906579327531,148
0.1,0.03,00,3.5,H-R,2,0.47270620089409077,119
0.1,0.03,00,3.5,H-R,3,0.44249383274220633,87
0.1,0.03,00,3.5,H-R,4,0.3967204069692407,79
0.1,0.03,00,3.5,H-R,5,0.363935403427608,79
0.1,0.03,00,3.5,H-R,6,0.37986773801591717,57
0.1,0.03,00,3.5,F070W-F200W,1,1.1733749999999983,65
0.1,0.03,00,3.5,F070W-F200W,2,1.369200000000001,80
0.1,0.03,00,3.5,F070W-F200W,3,1.6372083333333336,97
0.1,0.03,00,3.5,F070W-F200W,4,1.6726206896551705,119
0.1,0.03,00,3.5,F070W-F200W,5,1.6274666666666668,120
0.1,0.03,00,3.5,F070W-F200W,6,1.3530689655172434,116
0.1,0.03,00,4.0,H-R,1,0.5285331961138717,178
0.1,0.03,00,4.0,H-R,2,0.5041097896902507,144
0.1,0.03,00,4.0,H-R,3,0.4735202054711546,98
0.1,0.03,00,4.0,H-R,4,0.4214913263271074,91
0.1,0.03,00,4.0,H-R,5,0.4053016072910091,100
0.1,0.03,00,4.0,H-R,6,0.4020078003304622,62
0.1,0.03,00,4.0,F070W-F200W,1,1.2628823529411761,71
0.1,0.03,00,4.0,F070W-F200W,2,1.5403076923076924,106
0.1,0.03,00,4.0,F070W-F200W,3,1.747586206896548,118
0.1,0.03,00,4.0,F070W-F200W,4,1.801636363636364,135
0.1,0.03,00,4.0,F070W-F200W,5,1.7808611111111095,147
0.1,0.03,00,4.0,F070W-F200W,6,1.5143939393939423,135
0.1,0.03,00,4.5,H-R,1,0.5658874330810177,207
0.1,0.03,00,4.5,H-R,2,0.5402428098860422,158
0.1,0.03,00,4.5,H-R,3,0.5156724215542234,116
0.1,0.03,00,4.5,H-R,4,0.45823922411358964,102
0.1,0.03,00,4.5,H-R,5,0.43992259243234977,107
0.1,0.03,00,4.5,H-R,6,0.3925747315830922,65
0.1,0.03,00,4.5,F070W-F200W,1,1.1887142857142852,86
0.1,0.03,00,4.5,F070W-F200W,2,1.6488965517241372,118
0.1,0.03,00,4.5,F070W-F200W,3,1.8095333333333308,121
0.1,0.03,00,4.5,F070W-F200W,4,1.9113809523809504,168
0.1,0.03,00,4.5,F070W-F200W,5,1.9345526315789474,154
0.1,0.03,00,4.5,F070W-F200W,6,1.6358292682926816,164
0.1,0.03,00,5.0,H-R,1,0.6009054656684402,232
0.1,0.03,00,5.0,H-R,2,0.5295979165370925,171
0.1,0.03,00,5.0,H-R,3,0.5449944812180519,127
0.1,0.03,00,5.0,H-R,4,0.4601814969495336,106
0.1,0.03,00,5.0,H-R,5,0.44073194690875356,129
0.1,0.03,00,5.0,H-R,6,0.4183615356206904,62
0.1,0.03,00,5.0,F070W-F200W,1,1.270458333333334,97
0.1,0.03,00,5.0,F070W-F200W,2,1.6058125000000008,130
0.1,0.03,00,5.0,F070W-F200W,3,1.9058823529411768,139
0.1,0.03,00,5.0,F070W-F200W,4,1.9520454545454573,178
0.1,0.03,00,5.0,F070W-F200W,5,2.0155749999999983,162
0.1,0.03,00,5.0,F070W-F200W,6,1.728799999999998,201
0.1,0.03,00,5.5,H-R,1,0.624631785655411,265
0.1,0.03,00,5.5,H-R,2,0.5108628493314276,184
0.1,0.03,00,5.5,H-R,3,0.5743930438828486,145
0.1,0.03,00,5.5,H-R,4,0.4552469788031517,116
0.1,0.03,00,5.5,H-R,5,0.44344907601898786,134
0.1,0.03,00,5.5,H-R,6,0.450613701067005,70
0.1,0.03,00,5.5,F070W-F200W,1,1.4077187500000008,130
0.1,0.03,00,5.5,F070W-F200W,2,1.5220625000000005,129
0.1,0.03,00,5.5,F070W-F200W,3,1.933071428571429,168
0.1,0.03,00,5.5,F070W-F200W,4,2.0235957446808523,190
0.1,0.03,00,5.5,F070W-F200W,5,2.095761904761904,168
0.1,0.03,00,5.5,F070W-F200W,6,1.8622181818181804,223
0.1,0.03,00,6.0,H-R,1,0.6323945199775309,288
0.1,0.03,00,6.0,H-R,2,0.5466819687197435,207
0.1,0.03,00,6.0,H-R,3,0.594304218415865,161
0.1,0.03,00,6.0,H-R,4,0.48485808237031525,130
0.1,0.03,00,6.0,H-R,5,0.433818462439583,139
0.1,0.03,00,6.0,H-R,6,0.4784661499563516,80
0.1,0.03,00,6.0,F070W-F200W,1,1.5308717948717963,157
0.1,0.03,00,6.0,F070W-F200W,2,1.6018571428571402,143
0.1,0.03,00,6.0,F070W-F200W,3,1.9751555555555544,181
0.1,0.03,00,6.0,F070W-F200W,4,2.1328888888888837,218
0.1,0.03,00,6.0,F070W-F200W,5,2.2173478260869555,187
0.1,0.03,00,6.0,F070W-F200W,6,1.9139999999999997,231
0.1,0.03,00,6.5,H-R,1,0.6350206551452311,323
0.1,0.03,00,6.5,H-R,2,0.5414095165417933,220
0.1,0.03,00,6.5,H-R,3,0.5854959181937285,175
0.1,0.03,00,6.5,H-R,4,0.5030840146005511,145
0.1,0.03,00,6.5,H-R,5,0.43666327216813805,146
0.1,0.03,00,6.5,H-R,6,0.4829801616994426,81
0.1,0.03,00,6.5,F070W-F200W,1,1.4532439024390236,164
0.1,0.03,00,6.5,F070W-F200W,2,1.5899743589743593,157
0.1,0.03,00,6.5,F070W-F200W,3,1.9901960784313708,205
0.1,0.03,00,6.5,F070W-F200W,4,2.167741379310346,232
0.1,0.03,00,6.5,F070W-F200W,5,2.147865384615386,209
0.1,0.03,00,6.5,F070W-F200W,6,1.9282500000000002,243
0.1,0.03,00,7.0,H-R,1,0.5998649294958678,336
0.1,0.03,00,7.0,H-R,2,0.5033669879401967,226
0.1,0.03,00,7.0,H-R,3,0.5075688058735802,184
0.1,0.03,00,7.0,H-R,4,0.45370688365189715,150
0.1,0.03,00,7.0,H-R,5,0.39716629562749606,143
0.1,0.03,00,7.0,H-R,6,0.4424645490756928,82
0.1,0.03,00,7.0,F070W-F200W,1,1.304425000000002,162
0.1,0.03,00,7.0,F070W-F200W,2,1.4385116279069763,172
0.1,0.03,00,7.0,F070W-F200W,3,1.808851851851852,218
0.1,0.03,00,7.0,F070W-F200W,4,1.9984035087719274,230
0.1,0.03,00,7.0,F070W-F200W,5,1.810864406779661,237
0.1,0.03,00,7.0,F070W-F200W,6,1.8195254237288125,238
0.1,0.03,00,7.5,H-R,1,0.5544716626534008,346
0.1,0.03,00,7.5,H-R,2,0.4543774870047934,247
0.1,0.03,00,7.5,H-R,3,0.4302087213840944,182
0.1,0.03,00,7.5,H-R,4,0.37589855471700884,158
0.1,0.03,00,7.5,H-R,5,0.3463713860010029,147
0.1,0.03,00,7.5,H-R,6,0.37708503935739224,79
0.1,0.03,00,7.5,F070W-F200W,1,1.1528139534883728,172
0.1,0.03,00,7.5,F070W-F200W,2,1.3670222222222215,183
0.1,0.03,00,7.5,F070W-F200W,3,1.5326666666666657,230
0.1,0.03,00,7.5,F070W-F200W,4,1.751631578947368,229
0.1,0.03,00,7.5,F070W-F200W,5,1.5182000000000002,240
0.1,0.03,00,7.5,F070W-F200W,6,1.6629365079365073,255
0.1,0.03,00,8.0,H-R,1,0.5090185270871836,364
0.1,0.03,00,8.0,H-R,2,0.40758686107188735,255
0.1,0.03,00,8.0,H-R,3,0.376492194992727,189
0.1,0.03,00,8.0,H-R,4,0.3191247475531548,159
0.1,0.03,00,8.0,H-R,5,0.2970081496826591,151
0.1,0.03,00,8.0,H-R,6,0.3076404610730048,74
0.1,0.03,00,8.0,F070W-F200W,1,1.05121739130435,185
0.1,0.03,00,8.0,F070W-F200W,2,1.2844489795918363,196
0.1,0.03,00,8.0,F070W-F200W,3,1.3504918032786861,245
0.1,0.03,00,8.0,F070W-F200W,4,1.461071428571426,227
0.1,0.03,00,8.0,F070W-F200W,5,1.3688813559322028,238
0.1,0.03,00,8.0,F070W-F200W,6,1.5311587301587295,252
0.1,0.03,00,8.5,H-R,1,0.4665111557032773,375
0.1,0.03,00,8.5,H-R,2,0.36705912506593963,257
0.1,0.03,00,8.5,H-R,3,0.3402560235642178,195
0.1,0.03,00,8.5,H-R,4,0.2784957432157308,169
0.1,0.03,00,8.5,H-R,5,0.265283432991236,149
0.1,0.03,00,8.5,H-R,6,0.25618006174593067,75
0.1,0.03,00,8.5,F070W-F200W,1,0.9389795918367358,198
0.1,0.03,00,8.5,F070W-F200W,2,1.2043061224489815,199
0.1,0.03,00,8.5,F070W-F200W,3,1.207396825396824,255
0.1,0.03,00,8.5,F070W-F200W,4,1.287983050847453,237
0.1,0.03,00,8.5,F070W-F200W,5,1.3251999999999988,243
0.1,0.03,00,8.5,F070W-F200W,6,1.3786666666666694,253
0.1,0.03,00,9.0,H-R,1,0.42937468263923373,379
0.1,0.03,00,9.0,H-R,2,0.3398287119149135,264
0.1,0.03,00,9.0,H-R,3,0.31157441043876677,195
0.1,0.03,00,9.0,H-R,4,0.2700952576510679,177
0.1,0.03,00,9.0,H-R,5,0.2407380972977473,150
0.1,0.03,00,9.0,H-R,6,0.22979313320339445,80
0.1,0.03,00,9.0,F070W-F200W,1,0.861735849056604,212
0.1,0.03,00,9.0,F070W-F200W,2,1.1082800000000006,202
0.1,0.03,00,9.0,F070W-F200W,3,1.0546000000000024,263
0.1,0.03,00,9.0,F070W-F200W,4,1.1613620689655146,233
0.1,0.03,00,9.0,F070W-F200W,5,1.2057656249999997,256
0.1,0.03,00,9.0,F070W-F200W,6,1.2222903225806494,248
0.1,0.03,00,9.5,H-R,1,0.39406378613206816,381
0.1,0.03,00,9.5,H-R,2,0.3184556156051419,268
0.1,0.03,00,9.5,H-R,3,0.29307142383952756,204
0.1,0.03,00,9.5,H-R,4,0.25312738795839906,183
0.1,0.03,00,9.5,H-R,5,0.2186490528677023,148
0.1,0.03,00,9.5,H-R,6,0.21872238891655738,82
0.1,0.03,00,9.5,F070W-F200W,1,0.8150000000000013,219
0.1,0.03,00,9.5,F070W-F200W,2,0.9875660377358493,213
0.1,0.03,00,9.5,F070W-F200W,3,1.0155781250000029,259
0.1,0.03,00,9.5,F070W-F200W,4,1.0248870967741972,251
0.1,0.03,00,9.5,F070W-F200W,5,1.0813064516129032,249
0.1,0.03,00,9.5,F070W-F200W,6,1.1649016393442597,245
0.1,0.03,00,10.0,H-R,1,0.3698709445485451,392
0.1,0.03,00,10.0,H-R,2,0.2894358924531184,260
0.1,0.03,00,10.0,H-R,3,0.28051784190970186,219
0.1,0.03,00,10.0,H-R,4,0.23317754599800988,192
0.1,0.03,00,10.0,H-R,5,0.21708461069431761,145
0.1,0.03,00,10.0,H-R,6,0.19743010211140688,82
0.1,0.03,00,10.0,F070W-F200W,1,0.7656909090909032,220
0.1,0.03,00,10.0,F070W-F200W,2,0.9112592592592588,217
0.1,0.03,00,10.0,F070W-F200W,3,0.9396119402985068,268
0.1,0.03,00,10.0,F070W-F200W,4,0.9527419354838678,251
0.1,0.03,00,10.0,F070W-F200W,5,0.9277704918032779,247
0.1,0.03,00,10.0,F070W-F200W,6,1.0867301587301608,252
0.1,0.03,00,10.5,H-R,1,0.3418520950157775,394
0.1,0.03,00,10.5,H-R,2,0.2640646730774796,265
0.1,0.03,00,10.5,H-R,3,0.265470800374797,226
0.1,0.03,00,10.5,H-R,4,0.2198316849447084,195
0.1,0.03,00,10.5,H-R,5,0.20270121148285225,147
0.1,0.03,00,10.5,H-R,6,0.184471183376261,83
0.1,0.03,00,10.5,F070W-F200W,1,0.7255818181818174,221
0.1,0.03,00,10.5,F070W-F200W,2,0.8564385964912304,229
0.1,0.03,00,10.5,F070W-F200W,3,0.8621384615384606,261
0.1,0.03,00,10.5,F070W-F200W,4,0.8839843749999989,257
0.1,0.03,00,10.5,F070W-F200W,5,0.8146666666666658,253
0.1,0.03,00,10.5,F070W-F200W,6,0.9990163934426217,246
0.1,0.03,00,11.0,H-R,1,0.3226456621864311,395
0.1,0.03,00,11.0,H-R,2,0.2504405707379074,268
0.1,0.03,00,11.0,H-R,3,0.25517540914770387,227
0.1,0.03,00,11.0,H-R,4,0.20943912621887195,201
0.1,0.03,00,11.0,H-R,5,0.18833061797121842,145
0.1,0.03,00,11.0,H-R,6,0.16886852845727707,83
0.1,0.03,00,11.0,F070W-F200W,1,0.692375000000002,224
0.1,0.03,00,11.0,F070W-F200W,2,0.8061500000000024,240
0.1,0.03,00,11.0,F070W-F200W,3,0.7840454545454527,264
0.1,0.03,00,11.0,F070W-F200W,4,0.8424374999999991,257
0.1,0.03,00,11.0,F070W-F200W,5,0.7246935483870978,250
0.1,0.03,00,11.0,F070W-F200W,6,0.9041833333333305,240
0.1,0.03,00,11.5,H-R,1,0.30928723031380567,397
0.1,0.03,00,11.5,H-R,2,0.23912298960405098,268
0.1,0.03,00,11.5,H-R,3,0.24665366464964888,231
0.1,0.03,00,11.5,H-R,4,0.2004015920952975,206
0.1,0.03,00,11.5,H-R,5,0.18262970516185073,146
0.1,0.03,00,11.5,H-R,6,0.15589269307730824,82
0.1,0.03,00,11.5,F070W-F200W,1,0.6735172413793098,232
0.1,0.03,00,11.5,F070W-F200W,2,0.7665245901639306,245
0.1,0.03,00,11.5,F070W-F200W,3,0.7367164179104506,268
0.1,0.03,00,11.5,F070W-F200W,4,0.7906393442622921,247
0.1,0.03,00,11.5,F070W-F200W,5,0.6782812500000013,259
0.1,0.03,00,11.5,F070W-F200W,6,0.8167894736842118,228
0.1,0.03,00,12.0,H-R,1,0.29516611147412153,393
0.1,0.03,00,12.0,H-R,2,0.2333834535064443,274
0.1,0.03,00,12.0,H-R,3,0.2379940876260922,233
0.1,0.03,00,12.0,H-R,4,0.19694985686658373,210
0.1,0.03,00,12.0,H-R,5,0.17458085451086758,145
0.1,0.03,00,12.0,H-R,6,0.14749898174527099,84
0.1,0.03,00,12.0,F070W-F200W,1,0.6606779661016979,236
0.1,0.03,00,12.0,F070W-F200W,2,0.731885245901637,247
0.1,0.03,00,12.0,F070W-F200W,3,0.7058955223880599,270
0.1,0.03,00,12.0,F070W-F200W,4,0.7534000000000045,242
0.1,0.03,00,12.0,F070W-F200W,5,0.6366000000000014,262
0.1,0.03,00,12.0,F070W-F200W,6,0.7370545454545496,222
0.1,0.03,00,12.5,H-R,1,0.2830521164439199,390
0.1,0.03,00,12.5,H-R,2,0.22770422759581765,279
0.1,0.03,00,12.5,H-R,3,0.23087184590773346,233
0.1,0.03,00,12.5,H-R,4,0.18915521167649163,212
0.1,0.03,00,12.5,H-R,5,0.1704443437844343,148
0.1,0.03,00,12.5,H-R,6,0.14283067982132125,84
0.1,0.03,00,12.5,F070W-F200W,1,0.6503225806451614,249
0.1,0.03,00,12.5,F070W-F200W,2,0.6952833333333377,240
0.1,0.03,00,12.5,F070W-F200W,3,0.6646764705882386,275
0.1,0.03,00,12.5,F070W-F200W,4,0.7047333333333334,240
0.1,0.03,00,12.5,F070W-F200W,5,0.6080615384615395,262
0.1,0.03,00,12.5,F070W-F200W,6,0.648377358490567,214
0.1,0.03,00,13.0,H-R,1,0.2679190013287043,384
0.1,0.03,00,13.0,H-R,2,0.2171216985028359,285
0.1,0.03,00,13.0,H-R,3,0.22259730979223247,233
0.1,0.03,00,13.0,H-R,4,0.18447195873686506,216
0.1,0.03,00,13.0,H-R,5,0.16301368412755335,146
0.1,0.03,00,13.0,H-R,6,0.13517191998163702,84
0.1,0.03,00,13.0,F070W-F200W,1,0.6261967213114783,247
0.1,0.03,00,13.0,F070W-F200W,2,0.6550625000000032,256
0.1,0.03,00,13.0,F070W-F200W,3,0.6088030303030276,265
0.1,0.03,00,13.0,F070W-F200W,4,0.6498448275862092,235
0.1,0.03,00,13.0,F070W-F200W,5,0.5687076923076901,263
0.1,0.03,00,13.0,F070W-F200W,6,0.5816153846153824,209
0.1,0.03,00,13.5,H-R,1,0.2578928698597289,385
0.1,0.03,00,13.5,H-R,2,0.208277850766317,284
0.1,0.03,00,13.5,H-R,3,0.21850559246785362,237
0.1,0.03,00,13.5,H-R,4,0.1806514666927479,218
0.1,0.03,00,13.5,H-R,5,0.1664083376237251,152
0.1,0.03,00,13.5,H-R,6,0.13410501641652584,79
0.1,0.03,00,13.5,F070W-F200W,1,0.5954262295081971,244
0.1,0.03,00,13.5,F070W-F200W,2,0.659523076923076,261
0.1,0.03,00,13.5,F070W-F200W,3,0.578061538461542,263
0.1,0.03,00,13.5,F070W-F200W,4,0.6021929824561401,228
0.1,0.03,00,13.5,F070W-F200W,5,0.5427878787878786,266
0.1,0.03,00,13.5,F070W-F200W,6,0.5442199999999975,201
0.1,0.03,00,14.0,H-R,1,0.25241308114155014,384
0.1,0.03,00,14.0,H-R,2,0.20502756968698632,287
0.1,0.03,00,14.0,H-R,3,0.21519703569703763,236
0.1,0.03,00,14.0,H-R,4,0.17984919364474883,220
0.1,0.03,00,14.0,H-R,5,0.16584388891764723,153
0.1,0.03,00,14.0,H-R,6,0.13001993246474186,82
0.1,0.03,00,14.0,F070W-F200W,1,0.5821935483870959,248
0.1,0.03,00,14.0,F070W-F200W,2,0.6568769230769238,261
0.1,0.03,00,14.0,F070W-F200W,3,0.5766923076923067,262
0.1,0.03,00,14.0,F070W-F200W,4,0.5767500000000005,225
0.1,0.03,00,14.0,F070W-F200W,5,0.5180615384615379,260
0.1,0.03,00,14.0,F070W-F200W,6,0.5241020408163237,199
0.1,0.03,00,14.5,H-R,1,0.24299168551840977,379
0.1,0.03,00,14.5,H-R,2,0.19456893751817206,288
0.1,0.03,00,14.5,H-R,3,0.21016312136799797,239
0.1,0.03,00,14.5,H-R,4,0.18088126762446688,225
0.1,0.03,00,14.5,H-R,5,0.16078261318250453,149
0.1,0.03,00,14.5,H-R,6,0.12315379179110619,85
0.1,0.03,00,14.5,F070W-F200W,1,0.5788387096774148,248
0.1,0.03,00,14.5,F070W-F200W,2,0.6438153846153849,260
0.1,0.03,00,14.5,F070W-F200W,3,0.5636307692307714,262
0.1,0.03,00,14.5,F070W-F200W,4,0.5331272727272722,220
0.1,0.03,00,14.5,F070W-F200W,5,0.49660937500000024,259
0.1,0.03,00,14.5,F070W-F200W,6,0.48667346938775324,197
0.1,0.03,00,15.0,H-R,1,0.23678598883818558,376
0.1,0.03,00,15.0,H-R,2,0.1869772818143709,285
0.1,0.03,00,15.0,H-R,3,0.20681603687219585,245
0.1,0.03,00,15.0,H-R,4,0.17906995649411783,227
0.1,0.03,00,15.0,H-R,5,0.1578441575650944,149
0.1,0.03,00,15.0,H-R,6,0.11810087003666736,85
0.1,0.03,00,15.0,F070W-F200W,1,0.5876093749999995,257
0.1,0.03,00,15.0,F070W-F200W,2,0.6079218750000006,256
0.1,0.03,00,15.0,F070W-F200W,3,0.537140625000001,257
0.1,0.03,00,15.0,F070W-F200W,4,0.5170370370370385,217
0.1,0.03,00,15.0,F070W-F200W,5,0.4803281249999998,259
0.1,0.03,00,15.0,F070W-F200W,6,0.46931249999999736,193
0.1,0.03,00,15.5,H-R,1,0.23249273908408252,374
0.1,0.03,00,15.5,H-R,2,0.1846483161434065,285
0.1,0.03,00,15.5,H-R,3,0.203941221249619,246
0.1,0.03,00,15.5,H-R,4,0.17671326407062193,226
0.1,0.03,00,15.5,H-R,5,0.15541022366554302,151
0.1,0.03,00,15.5,H-R,6,0.1148693962175813,86
0.1,0.03,00,15.5,F070W-F200W,1,0.5734375000000007,259
0.1,0.03,00,15.5,F070W-F200W,2,0.5842968749999997,257
0.1,0.03,00,15.5,F070W-F200W,3,0.5208593749999988,258
0.1,0.03,00,15.5,F070W-F200W,4,0.48684615384614993,211
0.1,0.03,00,15.5,F070W-F200W,5,0.45882812500000014,257
0.1,0.03,00,15.5,F070W-F200W,6,0.45180851063829586,191
0.1,0.03,00,16.0,H-R,1,0.2240882553798791,370
0.1,0.03,00,16.0,H-R,2,0.18113077664041066,288
0.1,0.03,00,16.0,H-R,3,0.19993845883757655,245
0.1,0.03,00,16.0,H-R,4,0.17236726453745121,226
0.1,0.03,00,16.0,H-R,5,0.1485879697530339,152
0.1,0.03,00,16.0,H-R,6,0.10987907357688331,86
0.1,0.03,00,16.0,F070W-F200W,1,0.5766718750000006,259
0.1,0.03,00,16.0,F070W-F200W,2,0.5608064516129083,249
0.1,0.03,00,16.0,F070W-F200W,3,0.5122769230769215,260
0.1,0.03,00,16.0,F070W-F200W,4,0.4608627450980407,205
0.1,0.03,00,16.0,F070W-F200W,5,0.44246874999999974,256
0.1,0.03,00,16.0,F070W-F200W,6,0.4355416666666656,192
0.1,0.03,00,16.5,H-R,1,0.22112393811061648,369
0.1,0.03,00,16.5,H-R,2,0.1769586663892042,287
0.1,0.03,00,16.5,H-R,3,0.19445748253702622,242
0.1,0.03,00,16.5,H-R,4,0.1725075954427382,226
0.1,0.03,00,16.5,H-R,5,0.14988113685287163,158
0.1,0.03,00,16.5,H-R,6,0.10428813940087611,89
0.1,0.03,00,16.5,F070W-F200W,1,0.5763906250000019,258
0.1,0.03,00,16.5,F070W-F200W,2,0.5549838709677388,250
0.1,0.03,00,16.5,F070W-F200W,3,0.5080461538461538,261
0.1,0.03,00,16.5,F070W-F200W,4,0.4393799999999999,202
